# Columns: 1:(x-position), 2:(y-position), 3:(z-position), 4:(x-efield), 5:(y-efield), 6:(z-efield)| Cutoff:6.0 Angstroms | Units:(position-Angstroms, Electric Field-V/Angstrom)
1.138701593209884289e-01,4.229167008891788204e-01,1.242758783925327903e-01,2.307084261222586008e+01,1.626134442371493094e+01,2.545258592412409726e+01
1.634586712804015907e-01,1.415839233056467306e-01,1.091810230822363309e-01,9.756509696023350386e+00,-7.153904674901175653e+00,-1.959709206363144318e+01
1.118136636682002666e-01,4.290794395540744460e-02,2.182661292389025121e-01,4.609662641429510188e+01,3.071221451851458895e+00,4.259008533479812009e+00
2.302255561088389912e-01,1.565004561920320947e-01,2.830565074648135337e-01,-1.677072563468356492e+01,3.060225961868349742e+01,1.332829069748826178e+01
9.673465033978315142e-02,2.778062965276018037e-01,6.914225496695254602e-02,3.869569259134340911e+01,2.866120789457280438e+00,2.523861988125214140e+01
2.319876749284335293e-01,3.410406688984885526e-01,2.326180279923993344e-01,-1.748134691317438083e+01,2.453950818819219393e+00,-1.629594584390786594e+01
7.484453584081897370e-02,2.593446938534175183e-01,2.114542391214592199e-01,5.327029406707930903e+00,2.771484357090040618e+01,1.805844717794290588e+01
2.674289392847165603e-01,4.578395207882485218e-01,3.460597782958955981e-02,-1.065125967438968502e+01,-9.960225317029824055e+00,1.071882249388910147e+01
1.343959398370537239e-01,2.651699928610968260e-01,3.430124653113194588e-01,1.653723781024004680e+01,-2.068600913773739336e+00,1.789817986982118114e+01
1.470683646526778354e-01,4.198032554169872643e-01,3.750599317020641976e-01,-2.626876685045537840e+00,-1.068354622570591594e+01,-2.030876808534866029e+01
9.998248434500521531e-02,2.660616471426023311e-01,4.918205881699163062e-01,-1.858941090807205399e+01,-1.176526114480918217e+01,-4.007810043736995453e+01
1.871037604526958609e-01,3.308413793836106898e-02,4.588580577747613520e-01,-1.182809411936140265e+01,2.481372515053647376e+01,2.229297107464415362e+01
8.042808403331958012e-02,9.637973528504206744e-02,3.620368855828798305e-01,3.525142503696459428e+00,5.795703602148896572e+00,-4.288227233016707274e+00
2.692782398493121510e-01,-3.221851636348317758e-03,3.310048806238445329e-01,-1.137518245607946277e+01,-1.111856812454625754e+00,-8.726630342598326706e+00
1.246313458628259957e-01,4.205516293405964778e-01,7.418419835107612492e-01,-1.757508495939195825e+01,2.348565492229967333e+01,1.663465378938412087e+01
2.303966662310422409e-01,5.558572061856145718e-02,6.149724894181789470e-01,2.178471868929004174e+01,-3.583355907163182508e+01,-3.080405140219633608e+01
1.607331210841705660e-01,3.476994022673434159e-01,6.127830705555080693e-01,-2.672048386597224834e+01,-2.425648488709086337e+00,-1.895957412845607593e+01
1.614866790600912039e-01,4.904270127253471667e-01,5.507149510116882141e-01,-6.592873704906708099e+00,1.710614100959332262e+01,-3.337028937055043798e+01
1.277848688233043373e-01,2.129127084301179473e-01,6.933119948428038137e-01,-4.150641353471117156e+01,-8.433584748982315915e+00,5.648750972539721360e+00
8.282268249514987413e-02,3.940225897383409226e-02,6.907655693624384918e-01,1.840009193959219047e+01,-4.899642060964714219e+00,-2.875918630908516604e+01
6.439218169551580440e-02,9.405110306325353831e-02,5.505330768300540356e-01,7.014050861088868771e+00,2.811525062536200181e+01,3.433669934845786287e+01
1.064158593195037653e-02,5.173453685723444773e-01,6.495424372961129400e-01,-2.973751383637808843e+01,-1.958339139186778866e+01,-3.755058520600113070e+01
1.066137812702142168e-01,1.799523058719764423e-01,9.481272711193634573e-01,6.097794291794406796e+00,-1.031173399805188495e+01,1.647899215270832585e+01
1.466734976523894618e-01,3.528399747492705352e-01,9.489706390987824314e-01,1.752846485319140157e+01,-1.772781313804619430e+01,2.704545459461500556e+01
1.291491602461742605e-01,3.899362797743911868e-02,9.349054004867023426e-01,6.483928440403363425e+01,-7.550453230554136752e+00,-1.062260518344135818e+01
2.163008093680542643e-01,2.396596448464292373e-01,8.373566475963645228e-01,7.674555111584851375e+00,-9.715104901227467948e+00,3.867637353245056175e+01
1.755308433036615878e-01,7.288580877001869796e-02,7.977534618232087205e-01,2.877732281778884271e+01,-5.506124838898811902e+01,-2.589271655724814991e+00
6.906224913891266526e-02,2.659223179883456467e-01,8.327603565869700075e-01,-7.706170893439696634e+00,3.990450947880131594e+01,-3.322709399347983350e+01
3.166417946532134042e-01,2.873441194134407906e-01,9.653874083636718728e-01,7.894355245289462530e+00,1.673541074427975417e+01,1.574447896662502266e+01
1.853505406382361664e-01,5.156508121413813095e-01,8.762650047188441649e-01,-2.266114339156523272e+01,3.160637540083288144e+01,1.770253049195706296e+01
2.679694556121807181e-01,1.092899927730280468e-01,9.450632467230498657e-01,5.482610139736843635e+00,-6.208444365426679212e+00,6.163279191613510122e+00
5.414792134785491318e-02,6.019753107383362112e-01,8.096657693711697967e-02,2.571797168854140381e+01,1.944266478589472058e+01,-1.457352152635384712e+01
1.501259879905854355e-01,9.615048782314761233e-01,5.881377279092506183e-02,3.677506374581024318e+01,-3.570848040313298100e+01,1.046909067614637934e+01
8.261344650510098198e-02,7.805610363352853964e-01,1.222429961843148061e-01,2.770304542590351815e+01,1.478471304675751519e+01,-1.600012727278139835e+01
1.890439692392507642e-01,7.182878485245186573e-01,2.641358794853164160e-01,2.403854435502826448e+01,-5.696670245825879775e+00,-3.777779581086891625e+01
2.069259840985470666e-01,5.737553690383586646e-01,1.631193792028347578e-01,-2.421453696652617893e+01,3.482774887006804931e+01,1.557749706126847578e+01
7.678744075572312144e-02,5.459092063558281804e-01,2.288560399937312473e-01,-2.695583215960587253e+00,-7.052272951115217126e+00,1.035023620618901141e+01
2.256573724260446945e-01,8.052694616708584441e-01,1.843265815563917623e-02,4.000756907534775308e+00,-1.449393170985633184e+01,-7.589415908976282488e+00
1.149877599487468816e-01,9.318822925616103703e-01,3.856004139856757384e-01,1.406539021953689961e+01,-1.491821689239600701e+01,-6.860681353249310277e+00
1.316843424019601971e-01,7.741414411604411461e-01,4.382123586556348482e-01,6.163886451979378478e+01,-2.801623249924056580e+01,-1.205271246151082565e+01
1.028358432981129611e-01,5.961425536192124230e-01,3.749908078169544301e-01,7.014925716807503875e+01,1.120904180366910374e+01,5.656127577578189403e-01
6.680656958106620524e-02,8.091003944280367177e-01,3.065732865005052488e-01,1.825519543663616417e+01,-4.572473668728826368e+01,-2.012269288670779943e+01
2.593122092577931359e-01,8.911770623396020330e-01,4.570763165854843102e-01,1.259689546524283976e+01,-4.370676446394735137e+01,1.348327085815038373e+01
1.491363000453551496e-02,5.687695357078117464e-01,4.997578189756634592e-01,3.242799309875408653e+01,-7.905959285603762154e+00,2.533046330191474027e+01
1.677637963727426351e-01,9.007490121943673156e-01,2.285036598289600374e-01,2.103444680675580258e+01,-1.483218812872477343e+01,-3.258712619112925779e+01
-7.542923838645326296e-05,9.361375248117018710e-01,2.669791377054018255e-01,2.861645038343845115e+01,1.694113718817474634e+01,2.269702782638315597e+01
1.290737409054689699e-01,9.256879957655237412e-01,5.499975079232352071e-01,2.158415936620814080e+01,-5.679240215737722863e+00,5.080167322661782947e+00
1.721715594289912610e-01,5.724346390837160570e-01,7.095901174708540982e-01,-1.320946677227366806e+00,1.346671336359840865e+01,6.014127061728947510e+00
1.861287230551258443e-01,7.471906355612937256e-01,7.147488304074707255e-01,-1.074146965023624034e+01,1.449569133404333421e+01,5.349884668082562911e+00
8.218790758065201707e-02,6.738579479820862028e-01,5.928777758466139414e-01,6.449451766502724581e+01,5.505516468706632693e-01,7.641103906834773696e+00
3.931117257153241007e-02,8.137060579494584944e-01,5.574663823464286461e-01,2.041809985686025541e+01,-3.984484219825960594e+01,2.746907699693016980e+01
2.571195561540649821e-02,6.632001754586257514e-01,7.660289484376189284e-01,2.819417811376090377e+00,-4.195289847711993758e+00,1.873279357221485242e+01
1.674762687349147794e-01,9.194526076633008360e-01,7.134615308778823328e-01,2.443835139483072894e+01,-5.575138719990881953e+01,-6.676203767860094729e+00
2.699847096070927543e-01,6.442751591018563984e-01,6.317076302202573324e-01,-4.038280065736278601e+01,9.931742534087135255e+00,-8.591737581499529597e+00
1.914319699068168235e-01,5.912349698730373637e-01,1.015022497488226483e+00,1.241259978285320464e+01,7.981640304434598931e+00,3.530332674805478632e+00
2.261646899513469755e-01,9.200100000125719379e-01,8.746914019284989239e-01,-1.088303636296110355e+01,-3.268097420801929331e+01,2.024579354825733546e+01
1.116327776063107680e-01,6.932272702712557466e-01,9.290702697428601109e-01,6.032201828639440322e+00,1.812286500545042145e+01,-1.568015371232609212e+01
1.223829411006354534e-01,8.131620591000791043e-01,8.338309865704249813e-01,1.638043999279078733e+01,2.964665344610901698e+00,-2.092194111451452088e+01
2.720597782585861268e-01,6.712325917772846706e-01,8.512323515884459013e-01,-1.665922129907268001e+01,1.542846835210759693e+01,-7.918085120325630832e+00
3.785949749096581551e-02,5.196881849386578711e-01,8.263405223668115474e-01,-2.085744399002668104e+01,3.188188188817848356e+01,-2.877438036906994157e+01
3.913435940544218727e-02,9.471366144833002210e-01,8.414943459582315821e-01,-8.247615032491200537e+00,-2.944711967020489496e+01,-5.978442924538907022e+00
3.438985308563646259e-01,1.651154786485851400e-01,9.800244617620201826e-02,-9.029015635855069277e+00,1.287239114346343882e+01,2.489952997132311552e+00
4.871366542305957670e-01,2.392180844603351286e-01,1.844846147104187706e-01,-2.902600750948971964e+00,1.439765102814845754e+01,1.395944702258264059e+01
3.584313604450827251e-01,3.424126897779653511e-01,1.223510110643529769e-01,-4.365324727257173976e+01,-1.945844682514371726e+01,3.930778696022722229e+00
3.074789401030607050e-01,4.702126650025308385e-01,1.934373949184581831e-01,-2.468417174827731486e+01,-5.144418015696510693e+00,5.900368692212393462e+00
3.915086695604206857e-01,9.434753522468400377e-02,2.548157921040678509e-01,-3.379690906941893047e+01,-1.003468293657698318e+01,2.055675936453005903e+01
5.296955875645096290e-01,4.004926266271168767e-01,1.281739278925043968e-01,-9.067208205994203851e+00,2.526774095569452427e+01,-6.849040688010632039e+00
4.558795494665342507e-01,2.696350892585042680e-01,3.849145753287631921e-02,5.946710876416949176e+00,2.261255412691594913e+00,-1.239908936453579358e+01
4.068472258229410832e-01,5.252784383228228382e-01,1.018497656401971679e-01,-3.945173099604053490e+00,1.672158321072765519e+00,1.718296292879296416e+01
4.156636051155546685e-01,4.896372990938393510e-01,4.132000567198373386e-01,-3.511824953426908280e+01,1.749462675442317305e+01,-1.430539879670455683e+01
3.125276591756943612e-01,1.132887189010226558e-01,4.480984927519836569e-01,-2.142485157085966208e+00,4.806736922706065229e+00,-1.081185239334052639e+01
4.176240516907866462e-01,3.801340857204165147e-01,2.745237847903672090e-01,-6.375228877209275780e+00,7.666660776050921555e+00,1.638292239948691176e+01
4.446845624057797486e-01,2.183326591817633111e-01,3.630363333695204586e-01,8.263896810783327496e+00,1.504211372257709733e+00,-2.884393451722153223e+00
3.513137617409879399e-01,2.380933636913064033e-01,2.385908896792871270e-01,-2.637667010426348924e+01,1.724087025936125173e+01,3.154887412979812567e+01
2.741141884699530573e-01,4.513917017205007487e-01,4.525253644148718446e-01,2.774688622932808713e+01,1.581046046359299595e+01,-1.499052695779041500e+01
2.746471548462249834e-01,2.934586570290804719e-01,4.155828239272049696e-01,4.158000643647948635e+00,-2.142317728760300000e+01,6.051856318980934901e+00
3.938978213283060859e-01,2.362076732117527611e-01,5.113408086468704816e-01,2.965161275379681882e+01,-1.099703762356547188e+01,-3.606204671518410976e+01
3.636584238550826242e-01,3.745129709417107100e-01,5.386533963716584328e-01,-1.449409562311982569e+01,3.880251001824200241e+00,-8.458987338099975162e+00
4.226260388618021113e-01,4.453748385050817493e-01,6.574969833116882656e-01,2.188255380405261263e+01,1.346248634136388489e+01,2.834574742547821824e+00
3.815935536305799514e-01,1.318322860786155237e-01,6.148765634956173676e-01,-5.371834084968135414e+00,-1.167250286342627952e+00,-3.372226745957770788e+01
3.957892573113869217e-01,2.880216220928250026e-01,6.775927233360461432e-01,1.649267877068086818e+01,-4.154249607977408232e+01,-2.623413582564773350e+01
2.814588934274389609e-01,1.812661421728372912e-01,7.197718117324691800e-01,-1.892606398404353740e+00,-2.763890482411747129e+01,2.993294101023979970e+00
4.972782617678274675e-01,1.432712306461602914e-01,7.486074451537941821e-01,4.126453706605983029e+01,-7.314563809568544350e+00,-1.986828851968575549e+01
5.231662674381063471e-01,3.416208475655035937e-01,4.863717232595448081e-01,-2.895118620425417788e+00,-2.169970372176569740e+00,5.190518285828371603e-02
2.702159125107179705e-01,4.129013649963436672e-01,6.747968972547473410e-01,-3.455841952694640895e+01,-7.395528184700044250e+00,5.977926512780354251e+00
2.557178683224523574e-01,2.404186879286524525e-01,5.815441997719945633e-01,-1.366923107307847118e+01,1.905691981497840715e+01,6.929650847467277330e+00
3.766011929442649731e-01,2.048730571576951320e-01,8.330573992564899166e-01,2.033544418714545188e+01,-4.207629678984623922e+01,1.418462620041579036e+01
3.903274238734701362e-01,3.950273778955904480e-01,8.273319468364335183e-01,2.632424896614979559e+01,2.287277282015130453e+01,-2.707094418800857660e+00
2.432947977679409124e-01,3.836812548060347661e-01,8.190280436452054280e-01,-4.863890667842019155e+01,4.101483790033572063e+01,9.380542005443366804e+00
4.442539954592992779e-01,6.508308330030206090e-02,9.096744286736785368e-01,-3.106057596917747077e+00,-1.494052833864597396e+01,-4.026698367318334526e+00
4.329179872270814688e-01,4.073390164198919527e-01,9.902861172847483573e-01,-2.649785566684074212e+01,2.819746951525225498e+01,1.673873185616589865e+01
3.680809354460342631e-01,5.384173738672003440e-01,9.154425758167040739e-01,-1.796459024743819910e+00,-1.576783850075302862e+00,1.814476326284839658e+01
3.590850349817639175e-01,6.837157315230963928e-01,1.971283476711717386e-01,1.317577413441286538e+00,2.300245381952591117e+01,1.490329097263086311e+01
4.879635282899740245e-01,5.530701596191454072e-01,2.459392184127202341e-01,1.648024510480532001e+01,2.017271384695776248e+01,-6.514556199110738355e+00
3.833422610921964901e-01,8.884714228872211406e-01,2.041208114051554501e-01,-1.563218918145894953e+01,-2.322509193620101797e+01,-1.275573131461549536e+01
4.129088676473376407e-01,1.025335826814970597e+00,1.276454046296361666e-01,-1.973532307305029576e+01,-9.320967371232210752e+00,-6.163255600919271160e+00
3.392800966462982681e-01,9.456925682001913191e-01,1.726048312864538262e-02,-2.842910589943821620e+00,-3.028642744898208505e+01,3.875171358479185368e+00
4.984630003464606829e-01,6.961597590987628204e-01,1.373872449775284388e-01,-1.521795090794077865e+01,4.021846831387773591e+01,1.879909435346469238e+01
2.715957838735087448e-01,1.021028620030317358e+00,1.670821590571041904e-01,-3.472977798522248349e+01,-1.752597217740383329e+01,-5.104852090893421845e+00
4.334432621153203602e-01,7.978591746338858925e-01,6.087272128262947307e-02,2.857947053478119415e+01,3.181232505833861524e+00,-1.620479606691516494e+01
3.227776156388651452e-01,6.584065697502808900e-01,2.448317487483808383e-02,-2.203887031932838170e+01,3.294354044455016606e+01,6.349216150960875993e+00
2.665509100500076389e-01,8.008279371870119512e-01,1.603063278816221904e-01,-6.747357299143359910e+00,-2.912557423534902057e+01,-8.500064498132264390e+00
5.062759636100696570e-01,7.270165248848952100e-01,2.838935065739700003e-01,-1.764806048830517327e+01,1.467577471537124012e+01,-2.449756396831283922e+01
4.099364633442560968e-01,6.314970675075546325e-01,3.500875194272430879e-01,-7.298319327285353708e+00,3.932880801670282267e+01,1.603469173997155384e+00
3.702019491334930801e-01,9.016698355071887105e-01,3.586041634783491139e-01,3.204180068618487809e+01,-4.002437145520524098e+01,1.621326451580477013e+01
4.960798228189260417e-01,8.420147033128475567e-01,4.173979549509874709e-01,-6.698847591884328878e+00,-1.310119049399539648e+01,2.209307749828155210e+01
4.617443363102506360e-01,1.022967983466237296e+00,3.906981663074011180e-01,1.485563105284866836e+01,-2.768893091977711052e+01,-8.908587935668666802e+00
2.356775967810115224e-01,6.423093227025269414e-01,4.853146467438368972e-01,7.585982319481011871e+00,-1.434742239664717900e+01,1.790761714603231169e+01
3.273594195207097934e-01,7.544708105630544281e-01,3.794808313619784101e-01,-2.021955392820191122e+01,-4.803597816360051453e+00,1.692930107515034521e+01
2.733244049809703813e-01,5.579572522394680156e-01,3.230407548117341654e-01,-2.379001962689617500e+01,1.609867652626449441e+01,-6.559145627830408998e+00
4.707572063488775216e-01,6.682759453735255262e-01,6.677021847125624854e-01,-1.006974029082452660e+01,2.289896739139300763e+01,-2.190551143468341344e+00
2.618091022339944507e-01,8.926477189139236934e-01,6.057516078626987710e-01,3.066101451572476577e+01,-2.749952279130776134e+01,1.108038159534118527e+01
3.856377204204110010e-01,9.651589792268903123e-01,5.507241859235518788e-01,2.460904259471934097e+01,-1.295445631790945384e+01,-1.679627352392377659e+01
3.328602755563856430e-01,8.495473049931314691e-01,7.374155556994497207e-01,1.442974219882281872e+01,5.034349360807368612e+00,6.261946134754993842e+00
4.885115708141957169e-01,8.439025738712813141e-01,6.431588479557384108e-01,-5.109833628711138331e+00,-1.174953894287169565e-01,4.725023987207364051e+00
3.418226020963779921e-01,5.347323004032865645e-01,5.630372854474708921e-01,-1.164662644029825778e+01,2.304458382268760985e+01,-7.333914982886686751e+00
3.436357365339985370e-01,7.644182065544108395e-01,5.718516459427880338e-01,9.218969191815622466e+00,-3.443461961036211161e+00,4.227393439598077229e+00
3.458191244183876911e-01,5.534373741656337664e-01,7.355329052540280355e-01,8.477903997954060245e+00,5.641578123300630665e+01,-1.387382653174858227e+01
3.389216026345211463e-01,1.041099712639318886e+00,7.626382722730092878e-01,1.608154711928405334e+01,-3.462274063733759277e+01,-1.324937330071914765e+01
5.142656163187541152e-01,5.143328529771264979e-01,5.567407050114913103e-01,3.832725304051651349e+00,2.118412898551244794e+01,1.018151031771825643e+01
4.711129121838705802e-01,6.737704095854777364e-01,4.803809905486919885e-01,-4.625637414172926043e+01,1.717784459062648139e+01,1.457127578876624696e+00
4.132126116459853837e-01,6.924288141094356863e-01,8.108568090898485847e-01,-7.190292285411931772e+00,6.643517515702237475e+00,-2.053686432691084818e+01
4.880665928439397172e-01,8.158679095929813885e-01,8.153192718511440562e-01,-1.507979790117581764e+01,1.199066625519328078e+00,-2.627779732704956572e+00
4.833417348069206088e-01,6.766829636666892300e-01,9.471055357856343893e-01,2.082048528676923382e+01,1.297501410171240366e+01,2.177304537300951282e+01
3.962968024833558589e-01,9.280721578983154307e-01,8.585007870380346739e-01,7.295162636954271917e+00,-1.380537996871337114e+01,1.012598736940612909e+01
3.602261495306648964e-01,8.020480321155530889e-01,9.157216035103961094e-01,-3.507933022134668732e+01,1.936263850874686199e+01,-9.184280821720234300e+00
5.020265941352641814e-01,5.657681658794668778e-01,8.163621551130477716e-01,3.183681192915999247e+01,1.326259566675681612e+01,-2.943109334069757388e+00
